,DEPT,ASP,Facies_IPSOM_IPSOM,GR,LLD,PHIE,TNPH,VSH_GR,WELL
175100,870.0,0.625819981098175,,136.0575,,,,0.800000011920929,63
175101,870.1,0.625819981098175,,136.0575,,,,0.800000011920929,63
175102,870.2,0.625819981098175,,136.0575,,,,0.800000011920929,63
175103,870.3,0.6187000274658203,,135.1913,,,,0.800000011920929,63
175104,870.4,0.6093400120735168,,134.0775,,,,0.800000011920929,63
175105,870.5,0.597760021686554,,132.6825,,,,0.800000011920929,63
175106,870.6,0.586139976978302,,131.2088,,,,0.800000011920929,63
175107,870.7,0.5734999775886536,,130.2637,,,,0.800000011920929,63
175108,870.8,0.5593199729919434,,129.8138,,,,0.800000011920929,63
175109,870.9,0.5433800220489502,,129.7125,,,,0.800000011920929,63
175110,871.0,0.525600016117096,,130.095,,,,0.800000011920929,63
175111,871.1,0.5064200162887573,,131.0737,,,,0.800000011920929,63
175112,871.2,0.4877600073814392,,132.4688,,,,0.800000011920929,63
175113,871.3,0.4706000089645386,,134.055,,,,0.800000011920929,63
175114,871.4,0.455159991979599,,135.8212,,,,0.800000011920929,63
175115,871.5,0.4416800141334534,,137.6663,,,,0.800000011920929,63
175116,871.6,0.4303599894046783,,139.1738,,,,0.800000011920929,63
175117,871.7,0.4207600057125092,,140.5125,,,,0.800000011920929,63
175118,871.8,0.412880003452301,,141.9975,,,,0.800000011920929,63
175119,871.9,0.4070599973201752,,143.865,,,,0.800000011920929,63
175120,872.0,0.4032599925994873,,146.205,,,,0.800000011920929,63
175121,872.1,0.4012599885463715,,149.1975,,,,0.800000011920929,63
175122,872.2,0.4004999995231628,,152.6625,,,,0.800000011920929,63
175123,872.3,0.4004200100898743,,156.375,,,,0.800000011920929,63
175124,872.4,0.400519996881485,,160.065,,,,0.800000011920929,63
175125,872.5,0.400519996881485,,163.3387,,,,0.800000011920929,63
175126,872.6,0.4002200067043304,,165.915,,,,0.800000011920929,63
175127,872.7,0.3995000123977661,,167.6138,,,,0.800000011920929,63
175128,872.8,0.398499995470047,,168.3338,,,,0.800000011920929,63
175129,872.9,0.39724001288414,,168.1537,,,,0.800000011920929,63
175130,873.0,0.3957599997520447,,167.4225,,,,0.800000011920929,63
175131,873.1,0.3942199945449829,,166.725,,,,0.800000011920929,63
175132,873.2,0.3927200138568878,,166.2188,,,,0.800000011920929,63
175133,873.3,0.3912999927997589,,165.915,,,,0.800000011920929,63
175134,873.4,0.3899999856948853,,165.7462,,,,0.800000011920929,63
175135,873.5,0.3889800012111664,,165.69,,,,0.800000011920929,63
175136,873.6,0.3881799876689911,,165.3412,,,,0.800000011920929,63
175137,873.7,0.387719988822937,,164.9588,,,,0.800000011920929,63
175138,873.8,0.3875400125980377,,164.88,,,,0.800000011920929,63
175139,873.9,0.3876799941062927,,165.4088,,,,0.800000011920929,63
175140,874.0,0.3880999982357025,,166.4888,,,,0.800000011920929,63
175141,874.1,0.3888199925422668,,168.1537,,,,0.800000011920929,63
175142,874.2,0.389739990234375,,170.1113,,,,0.800000011920929,63
175143,874.3,0.390859991312027,,171.9113,,,,0.800000011920929,63
175144,874.4,0.3921400010585785,,173.3175,,,,0.800000011920929,63
175145,874.5,0.3934800028800964,,174.5212,,,,0.800000011920929,63
175146,874.6,0.3948200047016144,,175.3875,,,,0.800000011920929,63
175147,874.7,0.3959999978542328,,175.8262,,,,0.800000011920929,63
175148,874.8,0.3969199955463409,,176.04,,,,0.800000011920929,63
175149,874.9,0.3974199891090393,,175.8938,,,,0.800000011920929,63
175150,875.0,0.3974199891090393,,175.23,,,,0.800000011920929,63
175151,875.1,0.3968200087547302,,174.3525,,,,0.800000011920929,63
175152,875.2,0.3957200050354004,,173.4863,,,,0.800000011920929,63
175153,875.3,0.3941400051116943,,172.8,,,,0.800000011920929,63
175154,875.4,0.3922599852085114,,172.4175,,,,0.800000011920929,63
175155,875.5,0.3903200030326843,,172.1813,,,,0.800000011920929,63
175156,875.6,0.3885599970817566,,171.8212,,,,0.800000011920929,63
175157,875.7,0.3871600031852722,,171.2813,,,,0.800000011920929,63
175158,875.8,0.3863399922847748,,170.46,,,,0.800000011920929,63
175159,875.9,0.3862600028514862,,169.3237,,,,0.800000011920929,63
175160,876.0,0.3868800103664398,,168.1087,,,,0.800000011920929,63
175161,876.1,0.3880800008773804,,167.1413,,,,0.800000011920929,63
175162,876.2,0.3896600008010864,,166.3875,,,,0.800000011920929,63
175163,876.3,0.3912599980831146,,165.69,,,,0.800000011920929,63
175164,876.4,0.392520010471344,,165.285,,,,0.800000011920929,63
175165,876.5,0.3932600021362305,,165.2063,,,,0.800000011920929,63
175166,876.6,0.3932600021362305,,165.15,,,,0.800000011920929,63
175167,876.7,0.3925999999046326,,165.1163,,,,0.800000011920929,63
175168,876.8,0.3915599882602692,,165.1387,,,,0.800000011920929,63
175169,876.9,0.390419989824295,,164.7563,,,,0.800000011920929,63
175170,877.0,0.3894599974155426,,163.8112,,,,0.800000011920929,63
175171,877.1,0.3889600038528442,,162.54,,,,0.800000011920929,63
175172,877.2,0.3890199959278107,,161.1563,,,,0.800000011920929,63
175173,877.3,0.3896799981594086,,159.9525,,,,0.800000011920929,63
175174,877.4,0.3907999992370605,,159.2213,,,,0.800000011920929,63
175175,877.5,0.3921599984169006,,159.1537,,,,0.800000011920929,63
175176,877.6,0.3935000002384186,,159.6263,,,,0.800000011920929,63
175177,877.7,0.3945800065994263,,160.425,,,,0.800000011920929,63
175178,877.8,0.395220011472702,,161.46,,,,0.800000011920929,63
175179,877.9,0.3953000009059906,,162.7425,,,,0.800000011920929,63
175180,878.0,0.394899994134903,,164.1938,,,,0.800000011920929,63
175181,878.1,0.3942599892616272,,165.96,,,,0.800000011920929,63
175182,878.2,0.393640011548996,,167.9512,,,,0.800000011920929,63
175183,878.3,0.3932600021362305,,169.8525,,,,0.800000011920929,63
175184,878.4,0.39342001080513,,171.585,,,,0.800000011920929,63
175185,878.5,0.3942599892616272,,173.2838,,,,0.800000011920929,63
175186,878.6,0.3957400023937225,,174.5775,,,,0.800000011920929,63
175187,878.7,0.3977400064468384,,175.3763,,,,0.800000011920929,63
175188,878.8,0.4000999927520752,,176.0287,,,,0.800000011920929,63
175189,878.9,0.4026400148868561,,176.6475,,,,0.800000011920929,63
175190,879.0,0.4050599932670593,,176.94,,,,0.800000011920929,63
175191,879.1,0.4072400033473969,,177.1087,,,,0.800000011920929,63
175192,879.2,0.4091399908065796,,177.4125,,,,0.800000011920929,63
175193,879.3,0.4106799960136414,,177.75,,,,0.800000011920929,63
175194,879.4,0.411980003118515,,177.93,,,,0.800000011920929,63
175195,879.5,0.4131599962711334,,178.1325,,,,0.800000011920929,63
175196,879.6,0.4143800139427185,,178.6162,,,,0.800000011920929,63
175197,879.7,0.4157199859619141,,179.4375,,,,0.800000011920929,63
175198,879.8,0.4172599911689758,,180.495,,,,0.800000011920929,63
175199,879.9,0.4189800024032593,,181.7438,,,,0.800000011920929,63
175200,880.0,0.4208000004291534,,182.9475,,,,0.800000011920929,63
175201,880.1,0.4225800037384033,,183.6337,,,,0.800000011920929,63
175202,880.2,0.4240599870681763,,183.2625,,,,0.800000011920929,63
175203,880.3,0.4249800145626068,,181.845,,,,0.800000011920929,63
175204,880.4,0.425139993429184,,179.5275,,,,0.800000011920929,63
175205,880.5,0.4242399930953979,,176.58,,,,0.800000011920929,63
175206,880.6,0.4221599996089935,,173.385,,,,0.800000011920929,63
175207,880.7,0.4191400110721588,,170.3925,,,,0.800000011920929,63
175208,880.8,0.4153600037097931,,167.7487,,,,0.800000011920929,63
175209,880.9,0.4112200140953064,,165.3412,,,,0.800000011920929,63
175210,881.0,0.4047400057315826,,162.9225,,,,0.800000011920929,63
175211,881.1,0.3936800062656403,,160.3125,,,,0.800000011920929,63
175212,881.2,0.3755599856376648,,157.3988,,,,0.800000011920929,63
175213,881.3,0.3477199971675873,,154.17,,,,0.800000011920929,63
175214,881.4,0.4249475,,150.7612,,,,0.800000011920929,63
175215,881.5,0.3725475,,147.3525,,,,0.800000011920929,63
175216,881.6,0.3216725,,144.0112,,,,0.7047803,63
175217,881.7,0.2804725,,140.76,,,,0.6220163,63
175218,881.8,0.2576725,,137.565,,,,0.550159,63
175219,881.9,0.2543475,,134.3812,,,,0.4868134,63
175220,882.0,0.2677225,,131.1975,,,,0.4307614,63
175221,882.1,0.2944225,5.0,128.0813,1.186756014823914,0.058928,0.18255,0.3821532,63
175222,882.2,0.3291475,5.0,125.1,0.8697429,0.049977,0.1611,0.340793,63
175223,882.3,0.3658225,5.0,122.2875,0.6180079,0.041315,0.1413,0.3058861,63
175224,882.4,0.4026725,5.0,119.6775,0.4964491,0.037186,0.12755,0.2766992,63
175225,882.5,0.4382475,4.0,117.2588,0.4739874,0.038191,0.1204,0.2521434,63
175226,882.6,0.4712975,4.0,114.9637,0.5179688,0.043425,0.11875,0.2308617,63
175227,882.7,0.5012475,4.0,112.77,0.6208882,0.052516,0.12205,0.2122002,63
175228,882.8,0.5278725,4.0,110.6775,0.7552247,0.063425,0.1281,0.1958075,63
175229,882.9,0.5509225,4.0,108.675,0.9067508,0.075199,0.1358,0.1813069,63
175230,883.0,0.5711225,4.0,106.8412,1.057471,0.086825,0.14405,0.1689723,63
175231,883.1,0.5893225,4.0,105.3,1.216096,0.098885,0.1534,0.1592566,63
175232,883.2,0.6062225,5.0,104.0175,1.373557,0.110995,0.1633,0.1515992,63
175233,883.3,0.6226975,1.0,102.96,1.55509,0.124392,0.17485,0.145563,63
175234,883.4,0.6392225,1.0,102.1388,1.720066,0.136924,0.18585,0.1410416,63
175235,883.5,0.6549975,1.0,101.5088,1.878318,0.14917,0.19685,0.1376685,63
175236,883.6,0.6691225,1.0,100.935,2.035404,0.161235,0.20785,0.1346669,63
175237,883.7,0.6811475,1.0,100.4063,2.170175,0.172034,0.21775,0.1319586,63
175238,883.8,0.6909225,1.0,99.93375,2.302695,0.18267,0.22765,0.1295846,63
175239,883.9,0.6983475,1.0,99.45,2.424582,0.192664,0.237,0.1271983,63
175240,884.0,0.7039475,1.0,98.82001,2.534482,0.202147,0.2458,0.1241563,63
175241,884.1,0.7083975,1.0,98.20125,2.648628,0.212118,0.25515,0.1212394,63
175242,884.2,0.7120225,1.0,97.83,2.630621,0.216362,0.259,0.1195223,63
175243,884.3,0.7149475,1.0,97.74,2.605341,0.220918,0.2634,0.1191097,63
175244,884.4,0.7173725,1.0,97.9425,2.597521,0.227437,0.27,0.1200401,63
175245,884.5,0.7194475,1.0,98.47125,2.543531,0.232591,0.2755,0.1225037,63
175246,884.6,0.7211975,4.0,98.92125,2.466864,0.237239,0.28045,0.1246402,63
175247,884.7,0.7226975,4.0,98.95499,2.381656,0.240555,0.28375,0.1248019,63
175248,884.8,0.7241225,4.0,98.66251,2.330131,0.243575,0.2865,0.1234072,63
175249,884.9,0.7254725,4.0,98.26875,2.331533,0.246119,0.2887,0.1215543,63
175250,885.0,0.7268225,4.0,97.9425,2.415312,0.248056,0.29035,0.1200401,63
175251,885.1,0.7281975,4.0,97.9425,2.566618,0.248644,0.2909,0.1200401,63
175252,885.2,0.7295475,4.0,98.31375,2.740989,0.247297,0.2898,0.1217646,63
175253,885.3,0.7308475,4.0,98.73,2.942855,0.245908,0.2887,0.1237277,63
175254,885.4,0.7320725,4.0,98.98875,3.131208,0.244087,0.28705,0.1249639,63
175255,885.5,0.7330975,4.0,99.01125,3.279031,0.242447,0.2854,0.125072,63
175256,885.6,0.7338475,4.0,98.78625,3.381032,0.241544,0.2843,0.1239954,63
175257,885.7,0.7343975,4.0,98.46,3.421716,0.240714,0.2832,0.1224508,63
175258,885.8,0.7347225,4.0,98.18999,3.403033,0.239831,0.2821,0.121187,63
175259,885.9,0.7348975,4.0,97.97624,3.361584,0.239449,0.28155,0.1201958,63
175260,886.0,0.7349725,4.0,97.8525,3.325266,0.239545,0.28155,0.1196257,63
175261,886.1,0.7349975,1.0,97.8525,3.334729,0.240646,0.28265,0.1196257,63
175262,886.2,0.7349975,1.0,97.90875,3.388561,0.241703,0.28375,0.1198845,63
175263,886.3,0.7349975,1.0,98.05499,3.497499,0.242692,0.28485,0.1205601,63
175264,886.4,0.7349975,4.0,98.17875,3.660742,0.243697,0.28595,0.1211347,63
175265,886.5,0.7349975,4.0,98.2575,3.839892,0.243636,0.28595,0.1215018,63
175266,886.6,0.7350725,1.0,98.24625,4.011178,0.242547,0.28485,0.1214492,63
175267,886.7,0.7351475,4.0,98.13374,4.155959,0.240435,0.28265,0.1209254,63
175268,886.8,0.7353225,4.0,98.145,4.275824,0.238231,0.28045,0.1209777,63
175269,886.9,0.7355475,4.0,98.62875,4.320912,0.235113,0.2777,0.1232473,63
175270,887.0,0.7358475,4.0,99.18,4.325601,0.232485,0.2755,0.1258855,63
175271,887.1,0.7360475,4.0,99.82125,4.296408,0.230872,0.2744,0.1290257,63
175272,887.2,0.7362475,4.0,100.5413,4.177164,0.22863,0.27275,0.1326449,63
175273,887.3,0.7363725,4.0,100.9912,4.029793,0.227152,0.27165,0.1349582,63
175274,887.4,0.7364475,4.0,100.845,3.864058,0.226179,0.27055,0.134202,63
175275,887.5,0.7364475,1.0,100.4737,3.700554,0.225392,0.26945,0.1323013,63
175276,887.6,0.7365225,1.0,99.8775,3.554868,0.223689,0.26725,0.1293048,63
175277,887.7,0.7366475,1.0,99.09,3.529741,0.223228,0.26615,0.125451,63
175278,887.8,0.7368975,1.0,98.18999,3.6291,0.222288,0.2645,0.121187,63
175279,887.9,0.7372725,1.0,97.2225,3.915435,0.220827,0.2623,0.1167648,63
175280,888.0,0.7376975,1.0,96.3,4.395509,0.218209,0.259,0.1126987,63
175281,888.1,0.7381725,1.0,95.6025,5.065268,0.214313,0.2546,0.1097185,63
175282,888.2,0.7385225,1.0,95.21999,5.907847,0.209637,0.24965,0.1081178,63
175283,888.3,0.7387475,1.0,95.1975,6.779931,0.203058,0.24305,0.1080244,63
175284,888.4,0.7389225,1.0,95.5125,7.596247,0.195695,0.2359,0.1093397,63
175285,888.5,0.7391225,1.0,96.00751,8.25837,0.187654,0.2282,0.1114392,63
175286,888.6,0.7393475,1.0,96.525,8.654804,0.17904,0.21995,0.1136771,63
175287,888.7,0.7396725,1.0,96.89625,8.732224,0.169979,0.21115,0.1153103,63
175288,888.8,0.7400975,1.0,97.16625,8.520926,0.160992,0.20235,0.1165127,63
175289,888.9,0.7405725,1.0,97.6725,8.040296,0.151826,0.19355,0.1188012,63
175290,889.0,0.7409975,1.0,98.37,7.341063,0.142505,0.18475,0.1220281,63
175291,889.1,0.7413475,1.0,99.25875,6.559467,0.133564,0.1765,0.126267,63
175292,889.2,0.7415975,1.0,100.3275,5.847775,0.126097,0.1699,0.13156,63
175293,889.3,0.7416975,1.0,101.4413,5.205658,0.119651,0.1644,0.1373119,63
175294,889.4,0.7416725,1.0,102.0488,4.792192,0.116365,0.16165,0.1405547,63
175295,889.5,0.7414725,1.0,102.2175,4.560929,0.115659,0.1611,0.141469,63
175296,889.6,0.7411475,1.0,101.8913,4.566529,0.118692,0.16385,0.1397067,63
175297,889.7,0.7407975,1.0,101.3175,4.657055,0.123035,0.1677,0.1366606,63
175298,889.8,0.7405225,1.0,100.7325,4.90369,0.129579,0.17375,0.1336232,63
175299,889.9,0.7402975,1.0,100.6087,5.274082,0.137378,0.18145,0.1329893,63
175300,890.0,0.7400725,1.0,100.9237,5.702988,0.144805,0.18915,0.1346086,63
175301,890.1,0.7397475,1.0,101.79,6.138083,0.150645,0.19575,0.1391643,63
175302,890.2,0.7390475,1.0,103.0162,6.579644,0.15502,0.20125,0.1458779,63
175303,890.3,0.7377725,1.0,104.3437,6.942461,0.157577,0.2051,0.1535115,63
175304,890.4,0.7359225,1.0,105.5025,7.175383,0.158576,0.2073,0.1605005,63
175305,890.5,0.7335475,1.0,106.5038,7.336257,0.159674,0.2095,0.1667953,63
175306,890.6,0.7307225,1.0,107.19,7.350442,0.160513,0.21115,0.1712517,63
175307,890.7,0.7276225,1.0,107.5163,7.345907,0.162822,0.2139,0.1734119,63
175308,890.8,0.7243725,1.0,107.55,7.300377,0.165994,0.2172,0.173637,63
175309,890.9,0.7210225,1.0,107.4487,7.191525,0.16931,0.2205,0.1729627,63
175310,891.0,0.7174975,1.0,107.3475,7.043082,0.172619,0.2238,0.1722912,63
175311,891.1,0.7138975,1.0,107.3137,6.887589,0.175849,0.2271,0.1720679,63
175312,891.2,0.7101975,1.0,107.4825,6.657261,0.177752,0.2293,0.1731872,63
175313,891.3,0.7066475,1.0,107.8538,6.397227,0.178881,0.23095,0.1756753,63
175314,891.4,0.7032975,1.0,108.3713,6.084781,0.178743,0.2315,0.1792033,63
175315,891.5,0.7003976,1.0,108.855,5.737961,0.177545,0.23095,0.1825652,63
175316,891.6,0.6980725,1.0,109.1813,5.365121,0.175439,0.2293,0.1848681,63
175317,891.7,0.6963725,1.0,109.2038,5.007717,0.173156,0.2271,0.185028,63
175318,891.8,0.6953225,1.0,108.9,4.667475,0.170726,0.22435,0.1828812,63
175319,891.9,0.6948975,1.0,108.3037,4.340844,0.168095,0.22105,0.1787391,63
175320,892.0,0.6950725,1.0,107.505,4.070228,0.166242,0.2183,0.173337,63
175321,892.1,0.6957975,1.0,106.6612,3.901389,0.166629,0.21775,0.1678077,63
175322,892.2,0.6969725,1.0,105.8962,3.735853,0.16692,0.2172,0.1629471,63
175323,892.3,0.6985975,1.0,105.255,3.606958,0.168178,0.21775,0.1589815,63
175324,892.4,0.7005475,1.0,104.8725,3.503421,0.170274,0.2194,0.1566621,63
175325,892.5,0.7027975,1.0,104.6925,3.349548,0.171075,0.21995,0.1555823,63
175326,892.6,0.7052225,1.0,104.6813,3.140694,0.170063,0.21885,0.1555151,63
175327,892.7,0.7078975,1.0,104.8613,2.933083,0.168869,0.21775,0.1565944,63
175328,892.8,0.7107475,1.0,105.165,2.748673,0.168103,0.2172,0.1584326,63
175329,892.9,0.7137475,1.0,105.2325,2.569613,0.167026,0.2161,0.1588441,63
175330,893.0,0.7167725,1.0,105.0525,2.452948,0.167847,0.21665,0.1577493,63
175331,893.1,0.7197475,1.0,104.6813,2.386698,0.170502,0.21885,0.1555151,63
175332,893.2,0.7224975,1.0,104.0625,2.331685,0.173384,0.22105,0.1518615,63
175333,893.3,0.7249225,1.0,103.2525,2.296961,0.176971,0.2238,0.1472081,63
175334,893.4,0.7270475,1.0,102.825,2.29122,0.181826,0.2282,0.1448099,63
175335,893.5,0.7288475,1.0,102.645,2.284322,0.18644,0.2326,0.1438118,63
175336,893.6,0.7304225,1.0,102.51,2.290453,0.191005,0.237,0.1430679,63
175337,893.7,0.7318725,1.0,102.3412,2.328784,0.196147,0.24195,0.1421432,63
175338,893.8,0.7333225,2.0,102.2737,2.380931,0.200647,0.24635,0.141775,63
175339,893.9,0.7347975,2.0,101.835,2.449973,0.204377,0.24965,0.1394051,63
175340,894.0,0.7363725,1.0,101.3175,2.550116,0.208171,0.25295,0.1366606,63
175341,894.1,0.7380225,1.0,101.07,2.667165,0.211728,0.25625,0.1353672,63
175342,894.2,0.7396475,1.0,101.3063,2.775863,0.214316,0.259,0.1366015,63
175343,894.3,0.7411225,1.0,101.7113,2.909862,0.21785,0.26285,0.1387438,63
175344,894.4,0.7423975,1.0,102.2288,3.027029,0.220722,0.26615,0.1415301,63
175345,894.5,0.7433975,1.0,102.825,3.133957,0.223506,0.26945,0.1448099,63
175346,894.6,0.7440475,4.0,103.1175,3.225889,0.226002,0.2722,0.1464465,63
175347,894.7,0.7443975,4.0,102.9937,3.289649,0.227776,0.27385,0.1457518,63
175348,894.8,0.7445475,4.0,102.6225,3.335289,0.22922,0.27495,0.1436876,63
175349,894.9,0.7444975,4.0,102.1275,3.326249,0.229115,0.2744,0.1409806,63
175350,895.0,0.7443725,4.0,101.3962,3.299607,0.228657,0.2733,0.1370747,63
175351,895.1,0.7441975,4.0,100.6763,3.234535,0.22707,0.2711,0.1333347,63
175352,895.2,0.7440475,1.0,100.125,3.17189,0.225877,0.26945,0.1305403,63
175353,895.3,0.7438725,1.0,99.66375,3.098661,0.224601,0.2678,0.1282472,63
175354,895.4,0.7437225,1.0,99.38249,3.040435,0.224274,0.26725,0.1268688,63
175355,895.5,0.7435725,1.0,99.27,3.000112,0.224911,0.2678,0.1263216,63
175356,895.6,0.7435475,1.0,99.225,2.97022,0.226047,0.2689,0.1261034,63
175357,895.7,0.7436225,1.0,99.03375,2.956238,0.227851,0.27055,0.1251802,63
175358,895.8,0.7438225,1.0,99.045,2.960619,0.230047,0.27275,0.1252343,63
175359,895.9,0.7441475,4.0,99.23625,2.962262,0.231552,0.2744,0.1261579,63
175360,896.0,0.7445725,4.0,99.42751,2.967144,0.232509,0.2755,0.1270884,63
175361,896.1,0.7450225,4.0,99.6525,3.002694,0.233989,0.27715,0.1281918,63
175362,896.2,0.7455725,4.0,100.125,3.055387,0.235265,0.2788,0.1305403,63
175363,896.3,0.7461225,4.0,100.5863,3.118364,0.235993,0.2799,0.1328744,63
175364,896.4,0.7467225,4.0,100.9237,3.21238,0.236822,0.281,0.1346086,63
175365,896.5,0.7473475,4.0,101.2613,3.335415,0.237647,0.2821,0.1363656,63
175366,896.6,0.7479975,4.0,101.5538,3.444198,0.236858,0.28155,0.1379068,63
175367,896.7,0.7486475,4.0,101.655,3.564,0.235686,0.28045,0.1384443,63
175368,896.8,0.7492725,4.0,101.475,3.667184,0.233658,0.27825,0.1374901,63
175369,896.9,0.7498725,4.0,101.0812,3.796239,0.232913,0.27715,0.1354257,63
175370,897.0,0.7503975,4.0,100.5188,3.912569,0.232303,0.27605,0.1325303,63
175371,897.1,0.7508225,4.0,99.82125,4.023936,0.232342,0.2755,0.1290257,63
175372,897.2,0.7510725,4.0,98.9325,4.12325,0.233063,0.2755,0.1246941,63
175373,897.3,0.7512225,1.0,97.90875,4.176044,0.23331,0.27495,0.1198845,63
175374,897.4,0.7511475,1.0,96.87375,4.200691,0.233529,0.2744,0.1152106,63
175375,897.5,0.7509225,1.0,95.99625,4.128547,0.231404,0.27165,0.111391,63
175376,897.6,0.7504975,1.0,95.41125,4.001895,0.227952,0.2678,0.1089152,63
175377,897.7,0.7498975,1.0,95.04,3.865262,0.224343,0.26395,0.1073726,63
175378,897.8,0.7491225,1.0,94.815,3.728276,0.220626,0.2601,0.1064484,63
175379,897.9,0.7481975,1.0,94.62376,3.612302,0.217433,0.2568,0.1056691,63
175380,898.0,0.7471225,1.0,94.33125,3.527498,0.214851,0.25405,0.1044882,63
175381,898.1,0.7459475,1.0,93.91499,3.531492,0.215096,0.25405,0.1028303,63
175382,898.2,0.7447975,1.0,93.67875,3.55902,0.215771,0.2546,0.1019011,63
175383,898.3,0.7436725,1.0,93.78001,3.609143,0.216777,0.2557,0.1022984,63
175384,898.4,0.7426725,1.0,94.19625,3.693235,0.21868,0.2579,0.1039476,63
175385,898.5,0.7417725,1.0,94.82625,3.78465,0.220437,0.2601,0.1064944,63
175386,898.6,0.7409975,1.0,95.5575,3.864237,0.221567,0.26175,0.109529,63
175387,898.7,0.7402975,1.0,96.3,3.924085,0.222126,0.26285,0.1126987,63
175388,898.8,0.7397475,1.0,96.96375,3.984034,0.222732,0.26395,0.1156097,63
175389,898.9,0.7392225,1.0,97.46999,4.044309,0.223444,0.26505,0.1178805,63
175390,899.0,0.7387475,1.0,97.8525,4.072327,0.223143,0.26505,0.1196257,63
175391,899.1,0.7384225,1.0,97.88625,4.116494,0.223109,0.26505,0.1197809,63
175392,899.2,0.7381975,1.0,97.515,4.189453,0.223384,0.26505,0.1180845,63
175393,899.3,0.7380225,1.0,96.9075,4.261997,0.223279,0.2645,0.1153601,63
175394,899.4,0.7380225,1.0,96.2775,4.327724,0.222634,0.2634,0.1126012,63
175395,899.5,0.7381975,1.0,95.72625,4.445538,0.223578,0.26395,0.1102414,63
175396,899.6,0.7384475,1.0,95.47875,4.536014,0.223756,0.26395,0.1091981,63
175397,899.7,0.7388975,1.0,95.535,4.558093,0.222079,0.2623,0.1094343,63
175398,899.8,0.7395225,1.0,95.5575,4.60772,0.220979,0.2612,0.109529,63
175399,899.9,0.7402475,1.0,95.4225,4.663787,0.219441,0.25955,0.1089623,63
175400,900.0,0.7409975,1.0,95.23125,4.740874,0.217392,0.25735,0.1081645,63
175401,900.1,0.7417225,1.0,95.085,4.820497,0.21421,0.25405,0.1075584,63
175402,900.2,0.7422475,1.0,94.9725,5.036833,0.2132,0.25295,0.1070945,63
175403,900.3,0.7424225,1.0,94.95,5.312847,0.21212,0.25185,0.107002,63
175404,900.4,0.7422225,1.0,95.05125,5.691187,0.212046,0.25185,0.1074191,63
175405,900.5,0.7415725,1.0,95.14125,6.102202,0.211418,0.2513,0.1077911,63
175406,900.6,0.7404475,1.0,95.25375,6.592074,0.211313,0.2513,0.1082581,63
175407,900.7,0.7388725,1.0,95.31,7.037755,0.209584,0.24965,0.1084923,63
175408,900.8,0.7368725,1.0,95.36625,7.406236,0.206193,0.24635,0.1087271,63
175409,900.9,0.7344975,1.0,95.535,7.701123,0.201614,0.24195,0.1094343,63
175410,901.0,0.7318475,1.0,95.8275,8.005603,0.19749,0.2381,0.1106711,63
175411,901.1,0.7288475,1.0,96.03001,8.296078,0.193415,0.23425,0.1115356,63
175412,901.2,0.7255975,1.0,96.33375,8.555899,0.189259,0.2304,0.1128449,63
175413,901.3,0.7221475,1.0,96.9525,8.770304,0.184864,0.22655,0.1155598,63
175414,901.4,0.7184975,1.0,97.79625,8.937244,0.180281,0.2227,0.1193674,63
175415,901.5,0.7146475,1.0,98.80875,8.968214,0.174436,0.21775,0.1241026,63
175416,901.6,0.7107225,1.0,99.9675,8.915067,0.167885,0.21225,0.1297527,63
175417,901.7,0.7067725,1.0,101.1038,8.788994,0.160757,0.2062,0.1355429,63
175418,901.8,0.7027725,1.0,102.0263,8.672785,0.153774,0.20015,0.1404333,63
175419,901.9,0.6987225,1.0,102.6787,8.545663,0.147004,0.1941,0.1439985,63
175420,902.0,0.6946475,1.0,103.0162,8.443215,0.141059,0.1886,0.1458779,63
175421,902.1,0.6904725,1.0,103.1512,8.320429,0.135841,0.18365,0.1466365,63
175422,902.2,0.6861975,1.0,103.2862,8.25406,0.132267,0.18035,0.1473991,63
175423,902.3,0.6818225,1.0,103.365,8.21576,0.130386,0.1787,0.1478458,63
175424,902.4,0.6773475,1.0,103.185,8.365895,0.131491,0.1798,0.1468268,63
175425,902.5,0.6728225,1.0,102.8025,8.729081,0.135524,0.18365,0.1446847,63
175426,902.6,0.6683475,1.0,102.2737,9.124701,0.140232,0.18805,0.141775,63
175427,902.7,0.6638725,1.0,101.4975,9.602234,0.145693,0.193,0.137609,63
175428,902.8,0.6594725,1.0,100.53,10.09827,0.150744,0.1974,0.1325875,63
175429,902.9,0.6551475,1.0,99.765,10.54117,0.154498,0.2007,0.1287471,63
175430,903.0,0.6508475,1.0,99.42751,10.73503,0.15514,0.20125,0.1270884,63
175431,903.1,0.6466475,1.0,99.45,10.76993,0.153839,0.20015,0.1271983,63
175432,903.2,0.6426475,1.0,99.84375,10.61956,0.150592,0.1974,0.1291372,63
175433,903.3,0.6387975,1.0,100.6312,10.31864,0.145914,0.19355,0.1331043,63
175434,903.4,0.6351475,1.0,101.6325,9.783693,0.139384,0.18805,0.1383247,63
175435,903.5,0.6315725,1.0,102.5212,9.210929,0.132923,0.18255,0.1431297,63
175436,903.6,0.6280725,1.0,103.1287,8.561775,0.126148,0.1765,0.1465098,63
175437,903.7,0.6243725,1.0,103.365,7.958985,0.120248,0.171,0.1478458,63
175438,903.8,0.6205225,5.0,103.275,7.390861,0.115191,0.16605,0.1473355,63
175439,903.9,0.6164475,5.0,102.9825,6.915495,0.111407,0.1622,0.1456889,63
